raceId,driverId,total_laps,avg_lap_time,total_race_time,lap_time_std,num_pit_stops,total_pit_time,driver_name,positionOrder,grid,points,statusId,circuitId,position_tier
59,4,78,79783.53846153847,6223116,9885.666527518855,0.0,0.0,Fernando Alonso,1,1,10.0,1,6,0
59,8,50,79284.44,3964222,9046.088831610474,0.0,0.0,Kimi Räikkönen,20,3,0.0,42,6,2
59,11,46,81702.34782608696,3758308,8438.363304225904,0.0,0.0,Takuma Sato,22,19,0.0,10,6,2
59,13,77,81383.45454545454,6266526,8987.124385746552,0.0,0.0,Felipe Massa,9,21,0.0,11,6,1
59,14,78,80454.02564102564,6275414,5974.883097208514,0.0,0.0,David Coulthard,3,7,6.0,1,6,0
59,15,72,80584.75,5802102,7229.8302568078,0.0,0.0,Jarno Trulli,17,6,0.0,9,6,2
59,17,48,77974.60416666667,3742781,3076.44919484995,0.0,0.0,Mark Webber,21,2,0.0,43,6,2
59,18,77,81535.50649350649,6278234,7951.519402345587,0.0,0.0,Jenson Button,11,13,0.0,11,6,2
59,21,78,80579.33333333333,6285188,9225.45206391263,0.0,0.0,Giancarlo Fisichella,6,9,3.0,1,6,1
59,22,78,80467.34615384616,6276453,6953.302244214656,0.0,0.0,Rubens Barrichello,4,5,5.0,1,6,1
59,23,77,81376.53246753247,6265993,8645.870621565711,0.0,0.0,Ralf Schumacher,8,10,1.0,11,6,1
59,24,77,81416.8961038961,6269101,8510.224218680818,0.0,0.0,Vitantonio Liuzzi,10,12,0.0,11,6,1
59,26,77,81716.96103896105,6292206,7920.137323439937,0.0,0.0,Scott Speed,13,18,0.0,11,6,2
59,27,77,81698.38961038961,6290776,7728.190213613107,0.0,0.0,Christijan Albers,12,16,0.0,11,6,2
59,30,78,80473.66666666667,6276946,9496.330800191548,0.0,0.0,Michael Schumacher,5,22,4.0,1,6,1
59,31,78,79970.29487179487,6237683,9226.896253365103,0.0,0.0,Juan Pablo Montoya,2,4,8.0,1,6,0
59,32,56,81148.60714285714,4544322,7277.522257368467,0.0,0.0,Christian Klien,18,11,0.0,7,6,2
59,33,76,82353.11842105263,6258837,10070.627795018016,0.0,0.0,Tiago Monteiro,15,17,0.0,12,6,2
59,35,77,81802.18181818182,6298768,7995.768908628574,0.0,0.0,Jacques Villeneuve,14,14,0.0,11,6,2
59,36,75,83110.65333333334,6233299,8833.961185648799,0.0,0.0,Franck Montagny,16,20,0.0,13,6,2
60,2,60,87058.68333333333,5223521,12281.366001553912,0.0,0.0,Nick Heidfeld,7,9,2.0,1,9,1
60,3,60,87182.25,5230935,11787.38159941973,0.0,0.0,Nico Rosberg,9,12,0.0,1,9,1
60,4,60,85865.45,5151927,12253.761795873135,0.0,0.0,Fernando Alonso,1,1,10.0,1,9,0
60,8,60,86176.65,5170599,12253.485326148453,0.0,0.0,Kimi Räikkönen,3,2,6.0,1,9,0
60,11,57,91182.29824561403,5197391,11457.469913561868,0.0,0.0,Takuma Sato,17,20,0.0,13,9,2
60,13,60,86391.43333333333,5183486,12091.453498539558,0.0,0.0,Felipe Massa,5,4,4.0,1,9,1
60,14,59,88062.44067796611,5195684,11761.644649938215,0.0,0.0,David Coulthard,12,11,0.0,11,9,2
60,15,59,87719.61016949153,5175457,11816.902038761598,0.0,0.0,Jarno Trulli,11,22,0.0,11,9,2
60,18,8,102892.0,823136,27356.45441207614,0.0,0.0,Jenson Button,19,19,0.0,44,9,2
60,21,60,86198.38333333333,5171903,12152.246492590033,0.0,0.0,Giancarlo Fisichella,4,5,5.0,1,9,1
60,22,59,87584.42372881356,5167481,11872.852383953548,0.0,0.0,Rubens Barrichello,10,6,0.0,11,9,1
60,24,59,88244.52542372882,5206427,11600.658684265532,0.0,0.0,Vitantonio Liuzzi,13,13,0.0,11,9,2
60,26,1,128623.0,128623,,0.0,0.0,Scott Speed,20,15,0.0,3,9,2
60,27,59,88567.44067796611,5225479,11717.837589247092,0.0,0.0,Christijan Albers,15,18,0.0,11,9,2
60,30,60,86097.96666666666,5165878,12060.735594631687,0.0,0.0,Michael Schumacher,2,3,8.0,1,9,0
60,31,60,86944.93333333333,5216696,11889.441135055711,0.0,0.0,Juan Pablo Montoya,6,8,3.0,1,9,1
60,32,59,88334.35593220338,5211727,11759.455542115453,0.0,0.0,Christian Klien,14,14,0.0,11,9,2
60,33,58,89109.41379310345,5168346,11876.124047313366,0.0,0.0,Tiago Monteiro,16,16,0.0,12,9,2
60,35,60,87170.43333333333,5230226,11867.309045378868,0.0,0.0,Jacques Villeneuve,8,10,1.0,1,9,1
60,36,57,91634.9298245614,5223191,11274.682211010344,0.0,0.0,Franck Montagny,18,21,0.0,13,9,2
61,2,69,82468.20289855072,5690306,12076.612355608608,0.0,0.0,Nick Heidfeld,7,13,2.0,11,7,1
61,3,1,86579.0,86579,,0.0,0.0,Nico Rosberg,21,6,0.0,3,7,2
61,4,70,81104.4,5677308,12377.404987092115,0.0,0.0,Fernando Alonso,1,1,10.0,1,7,0
61,8,70,81230.3,5686121,11679.180047839618,0.0,0.0,Kimi Räikkönen,3,3,6.0,1,7,0
61,11,64,86832.3125,5557268,11467.551999148489,0.0,0.0,Takuma Sato,15,20,0.0,3,7,2
61,13,70,81464.0,5702480,9826.445160522377,0.0,0.0,Felipe Massa,5,10,4.0,1,7,1
61,14,69,82553.43478260869,5696187,10722.053018234485,0.0,0.0,David Coulthard,8,22,1.0,11,7,1
61,15,69,82447.55072463768,5688881,12282.201376904322,0.0,0.0,Jarno Trulli,6,4,3.0,11,7,1
61,17,69,82737.08695652174,5708859,9432.574401788124,0.0,0.0,Mark Webber,12,16,0.0,11,7,2
61,18,69,82584.52173913043,5698332,10684.82468904146,0.0,0.0,Jenson Button,9,8,0.0,11,7,1
61,21,70,81328.38571428572,5692987,10242.277760275472,0.0,0.0,Giancarlo Fisichella,4,2,5.0,1,7,1
61,22,11,87846.45454545454,966311,16340.773613043151,0.0,0.0,Rubens Barrichello,19,9,0.0,26,7,2
61,23,58,86745.13793103448,5031218,17667.712187647656,0.0,0.0,Ralf Schumacher,17,14,0.0,31,7,2
61,24,68,84063.20588235294,5716298,10966.491221816297,0.0,0.0,Vitantonio Liuzzi,13,15,0.0,12,7,2
61,26,69,82590.36231884058,5698735,10374.133325914665,0.0,0.0,Scott Speed,10,17,0.0,11,7,1
61,30,70,81134.55714285714,5679419,10593.698283544529,0.0,0.0,Michael Schumacher,2,5,8.0,1,7,0
61,31,13,87185.15384615384,1133407,17608.38809983353,0.0,0.0,Juan Pablo Montoya,18,7,0.0,3,7,2
61,32,69,82651.9420289855,5702984,10795.226030769967,0.0,0.0,Christian Klien,11,12,0.0,11,7,2
61,33,66,86705.68181818182,5722575,21410.813059084165,0.0,0.0,Tiago Monteiro,14,18,0.0,14,7,2
61,35,58,80712.96551724138,4681352,8134.471897512564,0.0,0.0,Jacques Villeneuve,16,11,0.0,3,7,2
61,36,2,112126.5,224253,22036.982835678755,0.0,0.0,Franck Montagny,20,21,0.0,5,7,2
62,3,72,79293.70833333333,5709147,11511.317132500524,0.0,0.0,Nico Rosberg,9,21,0.0,11,19,1
62,4,73,78131.6301369863,5703609,11899.733989215021,0.0,0.0,Fernando Alonso,5,5,4.0,1,19,1
62,11,6,115629.83333333333,693779,7997.9133382818445,0.0,0.0,Takuma Sato,14,18,0.0,3,19,2
62,13,73,77851.82191780822,5683183,11982.133387235885,0.0,0.0,Felipe Massa,2,2,8.0,1,19,0
62,14,72,79152.90277777778,5699009,11528.058123075476,0.0,0.0,David Coulthard,7,17,2.0,11,19,1
62,15,73,78065.79452054795,5698803,11860.257028270351,0.0,0.0,Jarno Trulli,4,22,5.0,1,19,1
62,18,3,124957.33333333333,374872,8752.017043706746,0.0,0.0,Jenson Button,15,7,0.0,3,19,2
62,21,73,77969.78082191781,5691794,11821.14090099994,0.0,0.0,Giancarlo Fisichella,3,3,6.0,1,19,0
62,22,73,78242.67123287672,5711715,11852.967491840733,0.0,0.0,Rubens Barrichello,6,4,3.0,1,19,1
62,23,62,78840.62903225806,4888119,12744.28637807375,0.0,0.0,Ralf Schumacher,10,8,0.0,45,19,1
62,24,72,79241.09722222222,5705359,11623.026674447652,0.0,0.0,Vitantonio Liuzzi,8,20,1.0,11,19,1
62,27,37,84023.35135135135,3108864,15475.419364657364,0.0,0.0,Christijan Albers,11,14,0.0,7,19,2
62,30,73,77742.45205479451,5675199,12052.58194104424,0.0,0.0,Michael Schumacher,1,1,10.0,1,19,0
62,33,9,108083.0,972747,14763.56161297131,0.0,0.0,Tiago Monteiro,13,15,0.0,3,19,2
62,35,23,85154.82608695653,1958561,18783.734880456774,0.0,0.0,Jacques Villeneuve,12,6,0.0,5,19,2
63,2,69,80302.78260869565,5540892,3295.9160329358633,0.0,0.0,Nick Heidfeld,8,11,1.0,11,8,1
63,3,68,81298.04411764706,5528267,4307.232437039044,0.0,0.0,Nico Rosberg,14,18,0.0,12,8,2
63,4,70,79113.34285714285,5537934,3517.2034052338813,0.0,0.0,Fernando Alonso,2,3,8.0,1,8,0
63,8,70,79440.12857142858,5560809,3857.048773881317,0.0,0.0,Kimi Räikkönen,5,6,4.0,1,8,1
63,13,70,79290.7,5550349,3536.4498301897725,0.0,0.0,Felipe Massa,3,2,6.0,1,8,0
63,14,69,80349.53623188406,5544118,3076.1388210648206,0.0,0.0,David Coulthard,9,9,0.0,11,8,1
63,15,39,80896.58974358975,3154967,9263.374691189258,0.0,0.0,Jarno Trulli,19,4,0.0,23,8,2
63,17,53,87783.58490566038,4652530,38810.89317369245,0.0,0.0,Mark Webber,18,10,0.0,46,8,2
63,18,61,81016.72131147541,4942020,3938.716695114232,0.0,0.0,Jenson Button,17,17,0.0,39,8,2
63,21,70,79615.25714285714,5573068,3316.4644509866816,0.0,0.0,Giancarlo Fisichella,6,7,3.0,1,8,1
63,22,18,81397.27777777778,1465151,1848.4780641367627,0.0,0.0,Rubens Barrichello,20,13,0.0,5,8,2
63,23,70,79357.35714285714,5555015,3999.3828075860565,0.0,0.0,Ralf Schumacher,4,5,5.0,1,8,1
63,24,69,80790.79710144928,5574565,3916.1041962483373,0.0,0.0,Vitantonio Liuzzi,13,22,0.0,11,8,2
63,26,69,80602.78260869565,5561592,3569.9068815898418,0.0,0.0,Scott Speed,10,14,0.0,11,8,1
63,27,68,81363.92647058824,5532747,4683.482577549979,0.0,0.0,Christijan Albers,15,15,0.0,12,8,2
63,30,70,78968.61428571428,5527803,3522.162471019291,0.0,0.0,Michael Schumacher,1,1,10.0,1,8,0
63,32,69,80734.85507246378,5570705,3416.079754697163,0.0,0.0,Christian Klien,12,12,0.0,11,8,2
63,33,11,86125.09090909091,947376,9048.054768341595,0.0,0.0,Tiago Monteiro,21,19,0.0,26,8,2
63,35,69,80723.30434782608,5569908,3462.541358021625,0.0,0.0,Jacques Villeneuve,11,16,0.0,11,8,2
63,36,67,83112.64179104478,5568547,4271.732838731815,0.0,0.0,Franck Montagny,16,20,0.0,13,8,2
63,37,70,79674.42857142857,5577210,3764.7902902560986,0.0,0.0,Pedro de la Rosa,7,8,2.0,1,8,1
64,2,9,89370.88888888889,804338,15467.115070727026,0.0,0.0,Nick Heidfeld,17,15,0.0,23,10,2
64,4,67,79035.82089552238,5295400,3330.6299337083865,0.0,0.0,Fernando Alonso,5,7,4.0,1,10,1
64,8,67,78879.0895522388,5284899,4223.903234842555,0.0,0.0,Kimi Räikkönen,3,1,6.0,1,10,0
64,11,38,81248.31578947368,3087436,3722.940606892171,0.0,0.0,Takuma Sato,14,17,0.0,6,10,2
64,13,67,78692.73134328358,5272413,3301.3530219009904,0.0,0.0,Felipe Massa,2,3,8.0,1,10,0
64,14,66,79986.65151515152,5279119,3694.716245969158,0.0,0.0,David Coulthard,11,10,0.0,11,10,2
64,15,67,79078.16417910448,5298237,3611.56236902591,0.0,0.0,Jarno Trulli,7,20,2.0,1,10,1
64,17,59,80470.16949152542,4747740,9549.122380964616,0.0,0.0,Mark Webber,13,11,0.0,47,10,2
64,18,67,78964.04477611941,5290591,3571.5621038421104,0.0,0.0,Jenson Button,4,4,5.0,1,10,1
64,21,67,79052.34328358209,5296507,3432.1520925552613,0.0,0.0,Giancarlo Fisichella,6,5,3.0,1,10,1
64,22,18,79384.55555555556,1428922,2793.7799025318473,0.0,0.0,Rubens Barrichello,16,6,0.0,5,10,2
64,23,67,79582.74626865672,5332044,5245.4200147952515,0.0,0.0,Ralf Schumacher,9,8,0.0,1,10,1
64,24,66,79917.68181818182,5274567,3430.976004485697,0.0,0.0,Vitantonio Liuzzi,10,16,0.0,11,10,1
64,26,66,80212.69696969698,5294038,3598.9928974632176,0.0,0.0,Scott Speed,12,19,0.0,11,10,2
64,27,66,80388.01515151515,5305609,3726.4192814691896,0.0,0.0,Christijan Albers,21,21,0.0,2,10,2
64,29,1,297225.0,297225,,0.0,0.0,Sakon Yamamoto,19,22,0.0,30,10,2
64,30,67,78681.98507462686,5271693,3545.8845820853826,0.0,0.0,Michael Schumacher,1,2,10.0,1,10,0
64,32,67,79400.35820895522,5319824,3521.411389311465,0.0,0.0,Christian Klien,8,12,1.0,1,10,1
64,33,65,81206.96923076923,5278453,3852.046663663156,0.0,0.0,Tiago Monteiro,22,18,0.0,2,10,2
64,35,30,81426.46666666666,2442794,6340.775301955199,0.0,0.0,Jacques Villeneuve,15,13,0.0,3,10,2
64,37,2,84080.0,168160,6266.3802948751845,0.0,0.0,Pedro de la Rosa,18,9,0.0,48,10,2
65,2,70,96925.18571428572,6784763,11809.29474914809,0.0,0.0,Nick Heidfeld,3,10,6.0,1,11,0
65,3,19,102975.05263157895,1956526,5367.4304681485555,0.0,0.0,Nico Rosberg,17,18,0.0,10,11,2
65,4,51,99219.4705882353,5060193,16834.061338076368,0.0,0.0,Fernando Alonso,14,15,0.0,30,11,2
65,8,25,97699.72,2442493,6083.415292963872,0.0,0.0,Kimi Räikkönen,15,1,0.0,4,11,2
65,9,69,98612.53623188406,6804265,12882.545460679043,0.0,0.0,Robert Kubica,22,9,0.0,2,11,2
65,11,65,103748.83076923077,6743674,13932.584295197654,0.0,0.0,Takuma Sato,13,19,0.0,15,11,2
65,13,69,98618.86956521739,6804702,14492.873555965607,0.0,0.0,Felipe Massa,7,2,2.0,11,11,1
65,14,69,98000.79710144928,6762055,11445.010079634387,0.0,0.0,David Coulthard,5,12,4.0,11,11,1
65,15,65,99307.98461538462,6455019,12642.391922234681,0.0,0.0,Jarno Trulli,12,8,0.0,5,11,2
65,17,1,121734.0,121734,,0.0,0.0,Mark Webber,20,5,0.0,3,11,2
65,18,70,96299.15714285715,6740941,14306.995868177553,0.0,0.0,Jenson Button,1,14,10.0,1,11,0
65,21,18,98773.11111111111,1777916,4592.669925626229,0.0,0.0,Giancarlo Fisichella,18,7,0.0,20,11,2
65,22,70,96944.94285714286,6786146,12267.039237275689,0.0,0.0,Rubens Barrichello,4,3,5.0,1,11,1
65,23,69,98338.31884057971,6785344,14556.026776373168,0.0,0.0,Ralf Schumacher,6,6,3.0,11,11,1
65,24,25,103177.32,2579433,8287.910164410165,0.0,0.0,Vitantonio Liuzzi,16,17,0.0,4,11,2
65,26,66,103223.56060606061,6812755,14170.4789171864,0.0,0.0,Scott Speed,11,20,0.0,14,11,2
65,27,67,101479.64179104478,6799136,13183.484985184712,0.0,0.0,Christijan Albers,10,22,0.0,13,11,1
65,30,67,97758.19402985074,6549799,11507.917511947242,0.0,0.0,Michael Schumacher,8,11,1.0,49,11,1
65,32,6,105580.0,633480,9006.11276855892,0.0,0.0,Christian Klien,19,13,0.0,20,11,2
65,33,67,101423.74626865672,6795391,13208.2671326244,0.0,0.0,Tiago Monteiro,9,16,0.0,13,11,1
65,37,70,96739.68571428572,6771778,13080.711762692183,0.0,0.0,Pedro de la Rosa,2,4,8.0,1,11,0
66,2,56,96380.82142857143,5397326,11227.578056824099,0.0,0.0,Nick Heidfeld,14,5,0.0,12,5,2
66,3,25,95588.16,2389704,12196.41694542568,0.0,0.0,Nico Rosberg,18,14,0.0,47,5,2
66,4,58,92011.3275862069,5336657,10465.67603936698,0.0,0.0,Fernando Alonso,2,3,8.0,1,5,0
66,8,1,155779.0,155779,,0.0,0.0,Kimi Räikkönen,21,7,0.0,4,5,2
66,9,57,93847.8947368421,5349330,8682.500291399385,0.0,0.0,Robert Kubica,12,8,0.0,11,5,2
66,11,41,131141.82926829267,5376815,223992.44068024957,0.0,0.0,Takuma Sato,17,21,0.0,50,5,2
66,13,58,91915.20689655172,5331082,11400.418823883254,0.0,0.0,Felipe Massa,1,1,10.0,1,5,0
66,14,55,93956.65454545454,5167616,8849.862514559156,0.0,0.0,David Coulthard,15,16,0.0,6,5,2
66,15,57,93564.94736842105,5333202,8714.171238401297,0.0,0.0,Jarno Trulli,9,12,0.0,11,5,1
66,17,57,93573.38596491228,5333683,9316.212066979924,0.0,0.0,Mark Webber,10,9,0.0,11,5,1
66,18,58,92127.86206896552,5343416,10250.427557104547,0.0,0.0,Jenson Button,4,6,5.0,1,5,1
66,21,58,92718.55172413793,5377676,9440.036173310888,0.0,0.0,Giancarlo Fisichella,6,4,3.0,1,5,1
66,22,58,92950.27586206897,5391116,8708.983901077769,0.0,0.0,Rubens Barrichello,8,13,1.0,1,5,1
66,23,58,92938.25862068965,5390419,8652.84833655662,0.0,0.0,Ralf Schumacher,7,15,2.0,1,5,1
66,24,12,94065.75,1128789,1851.4769595698958,0.0,0.0,Vitantonio Liuzzi,20,18,0.0,20,5,2
66,26,57,93853.68421052632,5349660,7620.120603090154,0.0,0.0,Scott Speed,13,17,0.0,11,5,2
66,27,46,94699.43478260869,4356174,8875.668071636885,0.0,0.0,Christijan Albers,16,22,0.0,20,5,2
66,29,23,96705.13043478261,2224218,8251.574749455393,0.0,0.0,Sakon Yamamoto,19,20,0.0,20,5,2
66,30,58,92012.72413793103,5336738,11402.159130394815,0.0,0.0,Michael Schumacher,3,2,6.0,1,5,0
66,32,57,93706.71929824562,5341283,8779.852910731774,0.0,0.0,Christian Klien,11,10,0.0,11,5,2
66,37,58,92706.72413793103,5376990,8783.0769591262,0.0,0.0,Pedro de la Rosa,5,11,4.0,1,5,1
67,2,53,85609.1320754717,4537284,4695.09274110802,0.0,0.0,Nick Heidfeld,8,3,1.0,1,14,1
67,3,9,95132.0,856188,23680.011634287683,0.0,0.0,Nico Rosberg,22,12,0.0,30,14,2
67,4,43,85356.76744186046,3670341,4730.2797905631305,0.0,0.0,Fernando Alonso,19,10,0.0,5,14,2
67,8,53,84906.05660377358,4500021,4623.488328487211,0.0,0.0,Kimi Räikkönen,2,1,8.0,1,14,0
67,9,53,85252.62264150943,4518389,4428.366582119343,0.0,0.0,Robert Kubica,3,6,6.0,1,14,0
67,11,51,89045.94117647059,4541343,4683.787507612889,0.0,0.0,Takuma Sato,16,21,0.0,12,14,2
67,13,53,85621.32075471699,4537930,5416.261696089149,0.0,0.0,Felipe Massa,9,4,0.0,1,14,1
67,14,52,86550.0,4500600,3552.2818515626227,0.0,0.0,David Coulthard,12,14,0.0,11,14,2
67,15,53,85596.92452830188,4536637,3842.1327503246907,0.0,0.0,Jarno Trulli,7,11,2.0,1,14,1
67,17,53,86124.09433962264,4564577,3796.221797160508,0.0,0.0,Mark Webber,10,19,0.0,1,14,1
67,18,53,85370.94339622642,4524660,4642.677722935558,0.0,0.0,Jenson Button,5,5,4.0,1,14,1
67,21,53,85358.8679245283,4524020,3658.3702762807475,0.0,0.0,Giancarlo Fisichella,4,9,5.0,1,14,1
67,22,53,85554.41509433962,4534384,3691.9805891332926,0.0,0.0,Rubens Barrichello,6,8,3.0,1,14,1
67,23,52,86602.25,4503317,3544.74205967202,0.0,0.0,Ralf Schumacher,15,13,0.0,11,14,2
67,24,52,86579.51923076923,4502135,3786.087081906566,0.0,0.0,Vitantonio Liuzzi,14,17,0.0,11,14,2
67,26,52,86571.07692307692,4501696,3772.5745141156667,0.0,0.0,Scott Speed,13,15,0.0,11,14,2
67,27,51,89455.8431372549,4562248,8360.56256091072,0.0,0.0,Christijan Albers,17,18,0.0,12,14,2
67,29,18,88683.88888888889,1596310,2866.4162681338194,0.0,0.0,Sakon Yamamoto,21,22,0.0,9,14,2
67,30,53,84754.24528301887,4491975,4713.488541106342,0.0,0.0,Michael Schumacher,1,2,10.0,1,14,0
67,32,52,86461.07692307692,4495976,3578.8398155462855,0.0,0.0,Christian Klien,11,16,0.0,11,14,2
67,33,44,89565.95454545454,3940902,9799.254508793942,0.0,0.0,Tiago Monteiro,18,20,0.0,23,14,2
67,37,20,86728.35,1734567,6176.51209932903,0.0,0.0,Pedro de la Rosa,20,7,0.0,5,14,2
68,2,56,106155.82142857143,5944726,6816.545160942514,0.0,0.0,Nick Heidfeld,7,8,2.0,1,17,1
68,3,55,107154.34545454546,5893489,6241.680261721379,0.0,0.0,Nico Rosberg,11,15,0.0,11,17,2
68,4,56,104569.07142857143,5855868,6847.5260691385765,0.0,0.0,Fernando Alonso,2,1,8.0,1,17,0
68,8,18,107478.55555555556,1934614,5484.6488677593925,0.0,0.0,Kimi Räikkönen,21,5,0.0,37,17,2
68,9,55,107603.81818181818,5918210,10736.11698218769,0.0,0.0,Robert Kubica,13,9,0.0,11,17,2
68,11,55,107733.32727272727,5925333,5894.4291843593755,0.0,0.0,Takuma Sato,22,21,0.0,2,17,2
68,13,44,107190.79545454546,4716395,6462.578895490872,0.0,0.0,Felipe Massa,18,20,0.0,4,17,2
68,14,56,106366.83928571429,5956543,5443.008114759485,0.0,0.0,David Coulthard,9,12,0.0,1,17,1
68,15,38,113036.55263157895,4295389,10317.655711887606,0.0,0.0,Jarno Trulli,19,17,0.0,63,17,2
68,17,56,106363.125,5956335,6389.897586496132,0.0,0.0,Mark Webber,8,14,1.0,1,17,1
68,18,56,105800.05357142857,5924803,6044.916224457907,0.0,0.0,Jenson Button,4,4,5.0,1,17,1
68,21,56,105302.57142857143,5896944,5484.399941842127,0.0,0.0,Giancarlo Fisichella,3,2,6.0,1,17,0
68,22,56,105926.39285714286,5931878,6126.987649819357,0.0,0.0,Rubens Barrichello,6,3,3.0,1,17,1
68,23,49,107785.8163265306,5281505,7663.652506239732,0.0,0.0,Ralf Schumacher,17,16,0.0,51,17,2
68,24,55,107133.96363636364,5892368,5189.315465324221,0.0,0.0,Vitantonio Liuzzi,10,13,0.0,11,17,1
68,26,55,108242.87272727273,5953358,6802.787974370688,0.0,0.0,Scott Speed,14,11,0.0,11,17,2
68,27,53,111887.88679245283,5930058,10569.298225849132,0.0,0.0,Christijan Albers,15,22,0.0,13,17,2
68,29,52,112673.0,5858996,11571.949033389867,0.0,0.0,Sakon Yamamoto,16,19,0.0,14,17,2
68,30,56,104513.33928571429,5852747,4986.971842262541,0.0,0.0,Michael Schumacher,1,6,10.0,1,17,0
68,33,37,110399.67567567568,4084788,5248.19086317717,0.0,0.0,Tiago Monteiro,20,18,0.0,20,17,2
68,37,56,105890.78571428571,5929884,7296.91392480232,0.0,0.0,Pedro de la Rosa,5,7,4.0,1,17,1
68,38,55,107353.90909090909,5904465,7524.211865390704,0.0,0.0,Robert Doornbos,12,10,0.0,11,17,2
69,2,53,96405.81132075471,5109508,3825.5121128097317,0.0,0.0,Nick Heidfeld,8,9,1.0,1,22,1
69,3,52,96948.28846153847,5041311,4299.728912278068,0.0,0.0,Nico Rosberg,10,10,0.0,11,22,1
69,4,53,94970.05660377358,5033413,3841.399987259724,0.0,0.0,Fernando Alonso,1,5,10.0,1,22,0
69,8,53,95792.62264150943,5077009,3418.2145768403225,0.0,0.0,Kimi Räikkönen,5,11,4.0,1,22,1
69,9,53,96421.60377358491,5110345,4020.233309052629,0.0,0.0,Robert Kubica,9,12,0.0,1,22,1
69,11,52,98446.30769230769,5119208,4063.1174525087054,0.0,0.0,Takuma Sato,15,20,0.0,11,22,2
69,13,53,95274.7924528302,5049564,3719.690797522385,0.0,0.0,Felipe Massa,2,1,8.0,1,22,0
69,14,35,98890.91428571429,3461182,6187.114776464295,0.0,0.0,David Coulthard,21,17,0.0,6,22,2
69,15,53,95851.50943396226,5080130,3647.628163102078,0.0,0.0,Jarno Trulli,6,4,3.0,1,22,1
69,17,39,97521.8717948718,3803353,5129.342007558017,0.0,0.0,Mark Webber,19,14,0.0,3,22,2
69,18,53,95613.47169811321,5067514,3949.7915991945974,0.0,0.0,Jenson Button,4,7,5.0,1,22,1
69,21,53,95422.0,5057366,3991.0867326697244,0.0,0.0,Giancarlo Fisichella,3,6,6.0,1,22,0
69,22,52,97530.48076923077,5071585,4984.114043994632,0.0,0.0,Rubens Barrichello,12,8,0.0,11,22,2
69,23,53,95892.11320754717,5082282,3805.217721762385,0.0,0.0,Ralf Schumacher,7,3,2.0,1,22,1
69,24,52,98229.57692307692,5107938,3901.453647372257,0.0,0.0,Vitantonio Liuzzi,14,15,0.0,11,22,2
69,26,48,99016.9375,4752813,4980.85284249232,0.0,0.0,Scott Speed,18,19,0.0,38,22,2
69,27,20,99588.95,1991779,6586.749701404129,0.0,0.0,Christijan Albers,22,16,0.0,30,22,2
69,29,50,101196.32,5059816,6795.339250410039,0.0,0.0,Sakon Yamamoto,17,22,0.0,13,22,2
69,30,36,94570.05555555556,3404522,3735.5048765246815,0.0,0.0,Michael Schumacher,20,2,0.0,5,22,2
69,33,51,98862.29411764706,5041977,4599.152079651717,0.0,0.0,Tiago Monteiro,16,21,0.0,12,22,2
69,37,52,97040.05769230769,5046083,3987.6519427119238,0.0,0.0,Pedro de la Rosa,11,13,0.0,11,22,2
69,38,52,97956.73076923077,5093750,3904.2864433819223,0.0,0.0,Robert Doornbos,13,18,0.0,11,22,2
70,2,63,79461.79365079365,5006093,12639.370546493672,0.0,0.0,Nick Heidfeld,17,8,0.0,3,18,2
70,4,71,77921.25352112677,5532409,12199.581670483978,0.0,0.0,Fernando Alonso,2,4,8.0,1,18,0
70,8,71,78059.91549295775,5542254,12197.177906322057,0.0,0.0,Kimi Räikkönen,5,2,4.0,1,18,1
70,9,71,78611.1690140845,5581393,12062.46711674086,0.0,0.0,Robert Kubica,9,9,0.0,1,18,1
70,11,70,78781.75714285714,5514723,12117.95849673416,0.0,0.0,Takuma Sato,10,19,0.0,11,18,1
70,13,71,77658.4647887324,5513751,12427.523694067113,0.0,0.0,Felipe Massa,1,1,10.0,1,18,0
70,14,14,95023.64285714286,1330331,21631.68614149567,0.0,0.0,David Coulthard,18,18,0.0,6,18,2
70,15,10,101707.1,1017071,24140.50412550105,0.0,0.0,Jarno Trulli,19,3,0.0,22,18,2
70,17,1,103205.0,103205,,0.0,0.0,Mark Webber,21,11,0.0,4,18,2
70,18,71,77931.61971830986,5533145,12203.853045383657,0.0,0.0,Jenson Button,3,14,6.0,1,18,0
70,21,71,78085.04225352113,5544038,12137.401757067892,0.0,0.0,Giancarlo Fisichella,6,6,3.0,1,18,1
70,22,71,78225.98591549296,5554045,12224.476002200277,0.0,0.0,Rubens Barrichello,7,5,2.0,1,18,1
70,23,9,101737.22222222222,915635,22520.675205118616,0.0,0.0,Ralf Schumacher,20,7,0.0,22,18,2
70,24,70,79304.1,5551287,12035.180151527025,0.0,0.0,Vitantonio Liuzzi,13,15,0.0,11,18,2
70,26,70,79109.37142857142,5537656,12049.368792381785,0.0,0.0,Scott Speed,11,16,0.0,11,18,2
70,27,70,79540.78571428571,5567855,11985.458705185454,0.0,0.0,Christijan Albers,14,17,0.0,11,18,2
70,29,69,80041.46376811594,5522861,12108.177690620443,0.0,0.0,Sakon Yamamoto,16,20,0.0,12,18,2
70,30,71,77997.81690140846,5537845,13056.791260062835,0.0,0.0,Michael Schumacher,4,10,5.0,1,18,1
70,33,69,79951.39130434782,5516646,11860.235965336127,0.0,0.0,Tiago Monteiro,15,21,0.0,12,18,2
